id,z,y,x
LUNGx-CT027,159.5,188.4538258575198,300.58047493403694,0.0
LUNGx-CT027,159.5,245.19261213720318,180.34828496042218,0.0
LUNGx-CT027,159.5,277.61477572559369,328.94986807387863,0.0
LUNGx-CT027,159.5,293.82585751978894,195.20844327176781,0.0
LUNGx-CT027,159.5,295.17678100263851,184.40105540897099,0.0
LUNGx-CT027,159.5,304.63324538258576,322.19525065963063,0.0
LUNGx-CT027,159.5,354.61741424802113,200.61213720316624,0.0
LUNGx-CT027,160.5,254.64907651715038,333.00263852242745,0.0
LUNGx-CT027,164.5,257.35092348284962,191.15567282321899,0.0
LUNGx-CT027,164.5,287.07124010554088,312.73878627968338,0.0
LUNGx-CT027,164.5,357.31926121372032,314.089709762533,0.0
LUNGx-CT027,165.5,277.61477572559369,183.0501319261214,0.0
LUNGx-CT027,165.5,314.089709762533,301.93139841688657,0.0
LUNGx-CT027,165.5,327.59894459102901,303.28232189973613,0.0
LUNGx-CT027,166.5,289.77308707124013,324.89709762532982,0.0
LUNGx-CT027,167.5,285.72031662269131,187.10290237467021,0.0
LUNGx-CT027,168.5,345.16094986807389,351.91556728232189,0.0
LUNGx-CT027,169.5,277.61477572559369,307.33509234828495,0.0
LUNGx-CT027,169.5,283.01846965699207,170.89182058047496,0.0
LUNGx-CT027,171.5,297.87862796833775,311.38786279683376,0.0
LUNGx-CT027,172.5,296.52770448548813,184.40105540897099,0.0
LUNGx-CT027,176.5,301.93139841688657,305.98416886543538,0.0
LUNGx-CT027,177.5,249.245382585752,357.31926121372032,0.0
LUNGx-CT027,177.5,272.21108179419525,308.68601583113457,0.0
LUNGx-CT027,180.5,281.6675461741425,191.15567282321899,0.0
LUNGx-CT027,181.5,289.77308707124013,307.33509234828495,0.0
LUNGx-CT027,186.5,299.22955145118732,311.38786279683376,0.0
LUNGx-CT027,188.5,280.31662269129288,235.73614775725594,0.0
LUNGx-CT027,188.5,355.9683377308707,173.59366754617415,0.0
LUNGx-CT027,189.5,284.36939313984169,211.41952506596306,0.0
LUNGx-CT027,192.5,281.6675461741425,310.03693931398419,0.0
LUNGx-CT027,193.5,345.16094986807389,319.49340369393138,0.0
LUNGx-CT027,196.5,295.17678100263851,183.0501319261214,0.0
LUNGx-CT027,201.5,346.51187335092351,172.24274406332455,0.0
LUNGx-CT027,204.5,274.91292875989444,215.47229551451187,0.0
LUNGx-CT027,210.5,338.40633245382588,303.28232189973613,0.0
LUNGx-CT027,216.5,334.35356200527707,300.58047493403694,0.0
LUNGx-CT027,217.5,272.21108179419525,216.82321899736149,0.0
LUNGx-CT026,1.5,186.57627118644069,195.25423728813558,0.0
LUNGx-CT026,4.5,195.25423728813558,186.57627118644069,0.0
LUNGx-CT026,4.5,198.72542372881355,170.95593220338981,0.0
LUNGx-CT026,5.5,198.72542372881355,367.07796610169493,0.0
LUNGx-CT026,6.5,164.01355932203387,174.42711864406778,0.0
LUNGx-CT026,9.5,188.31186440677965,354.92881355932201,0.0
LUNGx-CT026,11.5,169.22033898305085,186.57627118644069,0.0
LUNGx-CT026,12.5,250.79322033898302,420.88135593220341,0.0
LUNGx-CT026,13.5,240.37966101694917,413.93898305084747,0.0
LUNGx-CT026,16.5,250.79322033898302,405.26101694915252,0.0
LUNGx-CT026,18.5,177.89830508474574,367.07796610169493,0.0
LUNGx-CT026,26.5,243.85084745762714,415.67457627118642,0.0
LUNGx-CT026,27.5,157.07118644067799,316.74576271186442,0.0
LUNGx-CT026,28.5,200.46101694915257,375.75593220338982,0.0
LUNGx-CT026,29.5,226.4949152542373,413.93898305084747,0.0
LUNGx-CT026,31.5,160.54237288135596,315.0101694915254,0.0
LUNGx-CT026,31.5,188.31186440677965,198.72542372881355,0.0
LUNGx-CT026,34.5,162.27796610169491,315.0101694915254,0.0
LUNGx-CT026,34.5,209.13898305084746,401.78983050847455,0.0
LUNGx-CT026,36.5,236.9084745762712,406.99661016949153,0.0
LUNGx-CT026,37.5,219.55254237288136,422.61694915254236,0.0
LUNGx-CT026,41.5,167.48474576271184,313.27457627118645,0.0
LUNGx-CT026,41.5,191.78305084745762,380.9627118644068,0.0
LUNGx-CT026,41.5,242.11525423728813,398.31864406779658,0.0
LUNGx-CT026,43.5,164.01355932203387,356.66440677966102,0.0
LUNGx-CT026,45.5,217.81694915254235,405.26101694915252,0.0
LUNGx-CT026,49.5,306.33220338983051,419.14576271186445,0.0
LUNGx-CT026,57.5,420.88135593220341,354.92881355932201,0.0
LUNGx-CT026,58.5,202.19661016949152,415.67457627118642,0.0
LUNGx-CT026,60.5,299.38983050847457,438.23728813559319,0.0
LUNGx-CT026,63.5,349.72203389830509,290.71186440677968,0.0
LUNGx-CT026,65.5,162.27796610169491,360.13559322033899,0.0
LUNGx-CT026,66.5,394.84745762711862,405.26101694915252,0.0
LUNGx-CT026,69.5,169.22033898305085,344.5152542372881,0.0
LUNGx-CT026,69.5,384.43389830508471,415.67457627118642,0.0
LUNGx-CT026,71.5,393.11186440677966,169.22033898305085,0.0
LUNGx-CT026,72.5,368.81355932203388,202.19661016949152,0.0
LUNGx-CT026,72.5,393.11186440677966,165.74915254237288,0.0
LUNGx-CT026,79.5,162.27796610169491,111.9457627118644,0.0
LUNGx-CT026,80.5,221.28813559322032,72.027118644067798,0.0
LUNGx-CT026,82.5,262.94237288135594,302.86101694915254,0.0
LUNGx-CT026,84.5,309.80338983050848,65.084745762711862,0.0
LUNGx-CT026,87.5,278.56271186440677,313.27457627118645,0.0
LUNGx-CT026,88.5,269.88474576271187,320.21694915254238,0.0
LUNGx-CT026,90.5,282.03389830508473,278.56271186440677,0.0
LUNGx-CT026,95.5,271.62033898305083,264.67796610169489,0.0
LUNGx-CT026,97.5,290.71186440677968,276.82711864406781,0.0
LUNGx-CT026,98.5,164.01355932203387,191.78305084745762,0.0
LUNGx-CT026,100.5,391.37627118644065,412.20338983050851,0.0
LUNGx-CT026,101.5,287.24067796610171,294.18305084745765,0.0
LUNGx-CT026,107.5,419.14576271186445,380.9627118644068,0.0
LUNGx-CT026,112.5,273.35593220338984,125.83050847457628,0.0
LUNGx-CT026,115.5,287.24067796610171,351.45762711864404,0.0
LUNGx-CT026,119.5,344.5152542372881,174.42711864406778,0.0
LUNGx-CT026,121.5,341.04406779661014,170.95593220338981,0.0
LUNGx-CT026,128.5,337.57288135593222,328.89491525423728,0.0
LUNGx-CT026,132.5,330.63050847457629,165.74915254237288,0.0
LUNGx-CT026,132.5,334.10169491525426,327.15932203389832,0.0
LUNGx-CT026,133.5,308.06779661016947,203.93220338983053,0.0
LUNGx-CT026,135.5,276.82711864406781,351.45762711864404,0.0
LUNGx-CT026,136.5,268.14915254237286,358.39999999999998,0.0
LUNGx-CT026,136.5,287.24067796610171,344.5152542372881,0.0
LUNGx-CT026,136.5,363.60677966101696,334.10169491525426,0.0
LUNGx-CT026,137.5,170.95593220338981,344.5152542372881,0.0
LUNGx-CT026,137.5,318.48135593220337,351.45762711864404,0.0
LUNGx-CT026,137.5,330.63050847457629,323.68813559322035,0.0
LUNGx-CT026,143.5,313.27457627118645,193.51864406779663,0.0
LUNGx-CT026,143.5,360.13559322033899,337.57288135593222,0.0
LUNGx-CT026,145.5,292.44745762711864,179.63389830508476,0.0
LUNGx-CT026,148.5,299.38983050847457,207.40338983050844,0.0
LUNGx-CT026,151.5,321.95254237288134,315.0101694915254,0.0
LUNGx-CT026,153.5,316.74576271186442,169.22033898305085,0.0
LUNGx-CT026,153.5,349.72203389830509,342.77966101694915,0.0
LUNGx-CT026,161.5,299.38983050847457,207.40338983050844,0.0
LUNGx-CT026,162.5,353.19322033898305,330.63050847457629,0.0
LUNGx-CT026,166.5,309.80338983050848,196.9898305084746,0.0
LUNGx-CT026,169.5,217.81694915254235,217.81694915254235,0.0
LUNGx-CT026,169.5,356.66440677966102,318.48135593220337,0.0
LUNGx-CT026,170.5,223.02372881355933,216.08135593220339,0.0
LUNGx-CT026,171.5,236.9084745762712,212.61016949152543,0.0
LUNGx-CT026,171.5,261.20677966101692,205.66779661016949,0.0
LUNGx-CT026,171.5,290.71186440677968,179.63389830508476,0.0
LUNGx-CT026,172.5,337.57288135593222,332.36610169491524,0.0
LUNGx-CT026,177.5,294.18305084745765,330.63050847457629,0.0
LUNGx-CT026,177.5,295.91864406779661,216.08135593220339,0.0
LUNGx-CT026,178.5,249.05762711864406,195.25423728813558,0.0
LUNGx-CT026,179.5,304.5966101694915,172.69152542372882,0.0
LUNGx-CT026,181.5,264.67796610169489,193.51864406779663,0.0
LUNGx-CT026,182.5,335.83728813559321,315.0101694915254,0.0
LUNGx-CT026,183.5,360.13559322033899,315.0101694915254,0.0
LUNGx-CT026,184.5,301.12542372881353,315.0101694915254,0.0
LUNGx-CT026,185.5,285.5050847457627,177.89830508474574,0.0
LUNGx-CT026,186.5,349.72203389830509,328.89491525423728,0.0
LUNGx-CT026,187.5,334.10169491525426,306.33220338983051,0.0
LUNGx-CT026,187.5,356.66440677966102,316.74576271186442,0.0
LUNGx-CT026,191.5,191.78305084745762,261.20677966101692,0.0
LUNGx-CT026,191.5,301.12542372881353,188.31186440677965,0.0
LUNGx-CT026,192.5,264.67796610169489,198.72542372881355,0.0
LUNGx-CT026,192.5,304.5966101694915,328.89491525423728,0.0
LUNGx-CT026,193.5,328.89491525423728,335.83728813559321,0.0
LUNGx-CT026,197.5,262.94237288135594,195.25423728813558,0.0
LUNGx-CT026,200.5,294.18305084745765,191.78305084745762,0.0
LUNGx-CT026,201.5,313.27457627118645,250.79322033898302,0.0
LUNGx-CT026,201.5,313.27457627118645,332.36610169491524,0.0
LUNGx-CT026,205.5,276.82711864406781,323.68813559322035,0.0
LUNGx-CT026,207.5,335.83728813559321,335.83728813559321,0.0
LUNGx-CT026,208.5,308.06779661016947,217.81694915254235,0.0
LUNGx-CT026,211.5,337.57288135593222,321.95254237288134,0.0
LUNGx-CT026,212.5,203.93220338983053,264.67796610169489,0.0
LUNGx-CT026,212.5,306.33220338983051,254.26440677966099,0.0
LUNGx-CT026,213.5,285.5050847457627,205.66779661016949,0.0
LUNGx-CT026,213.5,313.27457627118645,169.22033898305085,0.0
LUNGx-CT026,213.5,330.63050847457629,238.64406779661016,0.0
LUNGx-CT026,213.5,339.30847457627118,321.95254237288134,0.0
LUNGx-CT026,214.5,420.88135593220341,318.48135593220337,0.0
LUNGx-CT026,215.5,297.65423728813556,320.21694915254238,0.0
LUNGx-CT026,216.5,316.74576271186442,228.23050847457625,0.0
LUNGx-CT026,217.5,207.40338983050844,266.4135593220339,0.0
LUNGx-CT026,217.5,309.80338983050848,325.42372881355931,0.0
LUNGx-CT026,218.5,302.86101694915254,210.87457627118641,0.0
LUNGx-CT026,219.5,318.48135593220337,315.0101694915254,0.0
LUNGx-CT026,220.5,318.48135593220337,330.63050847457629,0.0
LUNGx-CT026,222.5,282.03389830508473,210.87457627118641,0.0
LUNGx-CT026,224.5,313.27457627118645,202.19661016949152,0.0
LUNGx-CT026,226.5,334.10169491525426,328.89491525423728,0.0
LUNGx-CT026,227.5,285.5050847457627,315.0101694915254,0.0
LUNGx-CT026,228.5,339.30847457627118,250.79322033898302,0.0
LUNGx-CT026,231.5,276.82711864406781,313.27457627118645,0.0
LUNGx-CT026,234.5,342.77966101694915,311.53898305084743,0.0
LUNGx-CT026,234.5,344.5152542372881,328.89491525423728,0.0
LUNGx-CT026,239.5,249.05762711864406,233.43728813559323,0.0
LUNGx-CT026,242.5,327.15932203389832,309.80338983050848,0.0
LUNGx-CT026,243.5,254.26440677966099,299.38983050847457,0.0
LUNGx-CT026,244.5,379.22711864406779,275.0915254237288,0.0
LUNGx-CT026,245.5,299.38983050847457,309.80338983050848,0.0
LUNGx-CT026,247.5,315.0101694915254,313.27457627118645,0.0
LUNGx-CT026,250.5,294.18305084745765,302.86101694915254,0.0
LUNGx-CT026,251.5,341.04406779661014,259.47118644067797,0.0
LUNGx-CT026,253.5,280.29830508474578,290.71186440677968,0.0
LUNGx-CT026,258.5,294.18305084745765,302.86101694915254,0.0
LUNGx-CT026,259.5,262.94237288135594,219.55254237288136,0.0
LUNGx-CT026,259.5,295.91864406779661,327.15932203389832,0.0
LUNGx-CT026,260.5,368.81355932203388,209.13898305084746,0.0
LUNGx-CT026,265.5,327.15932203389832,266.4135593220339,0.0
LUNGx-CT026,266.5,361.87118644067795,278.56271186440677,0.0
LUNGx-CT026,273.5,400.0542372881356,297.65423728813556,0.0
LUNGx-CT026,278.5,306.33220338983051,216.08135593220339,0.0
LUNGx-CT026,278.5,318.48135593220337,214.34576271186438,0.0
LUNGx-CT026,279.5,301.12542372881353,188.31186440677965,0.0
LUNGx-CT026,279.5,349.72203389830509,200.46101694915257,0.0
LUNGx-CT026,280.5,334.10169491525426,217.81694915254235,0.0
LUNGx-CT026,280.5,360.13559322033899,184.84067796610168,0.0
LUNGx-CT026,280.5,375.75593220338982,297.65423728813556,0.0
LUNGx-CT026,282.5,323.68813559322035,183.10508474576272,0.0
LUNGx-CT026,282.5,344.5152542372881,190.04745762711866,0.0
LUNGx-CT026,283.5,332.36610169491524,181.36949152542371,0.0
LUNGx-CT026,284.5,344.5152542372881,177.89830508474574,0.0
LUNGx-CT007,68.0,173.57275541795667,397.07739938080499,0.0
LUNGx-CT007,69.0,173.57275541795667,385.98142414860683,0.0
LUNGx-CT007,70.0,362.20433436532511,289.28792569659447,0.0
LUNGx-CT007,70.0,376.47058823529414,300.38390092879257,0.0
LUNGx-CT007,72.0,273.43653250773997,292.45820433436535,0.0
LUNGx-CT007,76.0,224.29721362229105,332.08668730650157,0.0
LUNGx-CT007,83.0,393.90712074303411,365.37461300309599,0.0
LUNGx-CT007,86.0,267.09597523219816,301.96904024767804,0.0
LUNGx-CT007,87.0,333.67182662538704,181.49845201238392,0.0
LUNGx-CT007,89.0,267.09597523219816,306.72445820433438,0.0
LUNGx-CT007,97.0,268.68111455108362,319.40557275541801,0.0
LUNGx-CT007,100.0,290.87306501547988,105.41176470588238,0.0
LUNGx-CT007,100.0,347.93808049535608,168.81733746130033,0.0
LUNGx-CT007,101.0,152.96594427244582,365.37461300309599,0.0
LUNGx-CT007,101.0,273.43653250773997,83.219814241486091,0.0
LUNGx-CT007,102.0,362.20433436532511,162.47678018575854,0.0
LUNGx-CT007,104.0,235.39318885448921,346.35294117647061,0.0
LUNGx-CT007,104.0,268.68111455108362,146.62538699690404,0.0
LUNGx-CT007,104.0,368.54489164086692,106.99690402476782,0.0
LUNGx-CT007,105.0,311.47987616099073,390.73684210526318,0.0
LUNGx-CT007,105.0,357.44891640866877,146.62538699690404,0.0
LUNGx-CT007,106.0,311.47987616099073,387.5665634674923,0.0
LUNGx-CT007,106.0,344.76780185758514,102.24148606811147,0.0
LUNGx-CT007,107.0,346.35294117647061,308.30959752321985,0.0
LUNGx-CT007,107.0,349.52321981424149,385.98142414860683,0.0
LUNGx-CT007,108.0,343.18266253869973,306.72445820433438,0.0
LUNGx-CT007,109.0,278.19195046439631,308.30959752321985,0.0
LUNGx-CT007,110.0,151.38080495356039,379.64086687306502,0.0
LUNGx-CT007,110.0,276.60681114551085,152.96594427244582,0.0
LUNGx-CT007,110.0,328.9164086687307,340.0123839009288,0.0
LUNGx-CT007,110.0,355.8637770897833,126.01857585139319,0.0
LUNGx-CT007,111.0,263.92569659442728,140.28482972136226,0.0
LUNGx-CT007,111.0,281.36222910216719,295.62848297213623,0.0
LUNGx-CT007,111.0,309.89473684210526,366.95975232198145,0.0
LUNGx-CT007,111.0,338.42724458204339,366.95975232198145,0.0
LUNGx-CT007,112.0,189.42414860681117,347.93808049535608,0.0
LUNGx-CT007,112.0,333.67182662538704,357.44891640866877,0.0
LUNGx-CT007,112.0,343.18266253869973,84.80495356037153,0.0
LUNGx-CT007,113.0,194.17956656346752,91.145510835913313,0.0
LUNGx-CT007,113.0,271.8513931888545,362.20433436532511,0.0
LUNGx-CT007,113.0,306.72445820433438,359.03405572755423,0.0
LUNGx-CT007,114.0,241.73374613003097,351.10835913312695,0.0
LUNGx-CT007,114.0,325.74613003095976,306.72445820433438,0.0
LUNGx-CT007,115.0,322.57585139318888,308.30959752321985,0.0
LUNGx-CT007,116.0,290.87306501547988,409.75851393188856,0.0
LUNGx-CT007,117.0,222.71207430340559,365.37461300309599,0.0
LUNGx-CT007,117.0,260.75541795665634,133.94427244582045,0.0
LUNGx-CT007,119.0,208.44582043343655,340.0123839009288,0.0
LUNGx-CT007,119.0,365.37461300309599,141.8699690402477,0.0
LUNGx-CT007,119.0,366.95975232198145,154.55108359133129,0.0
LUNGx-CT007,120.0,184.66873065015483,100.65634674922603,0.0
LUNGx-CT007,120.0,313.06501547987619,343.18266253869973,0.0
LUNGx-CT007,121.0,214.78637770897836,335.25696594427245,0.0
LUNGx-CT007,121.0,320.99071207430342,119.67801857585141,0.0
LUNGx-CT007,121.0,340.0123839009288,325.74613003095976,0.0
LUNGx-CT007,122.0,225.88235294117646,116.5077399380805,0.0
LUNGx-CT007,122.0,284.53250773993813,395.49226006191952,0.0
LUNGx-CT007,123.0,251.24458204334366,327.33126934984523,0.0
LUNGx-CT007,123.0,270.26625386996903,347.93808049535608,0.0
LUNGx-CT007,123.0,281.36222910216719,62.613003095975245,0.0
LUNGx-CT007,123.0,343.18266253869973,167.23219814241489,0.0
LUNGx-CT007,124.0,368.54489164086692,118.09287925696594,0.0
LUNGx-CT007,125.0,229.0526315789474,118.09287925696594,0.0
LUNGx-CT007,125.0,265.51083591331269,301.96904024767804,0.0
LUNGx-CT007,125.0,338.42724458204339,73.708978328173373,0.0
LUNGx-CT007,126.0,221.12693498452012,75.29411764705884,0.0
LUNGx-CT007,126.0,235.39318885448921,344.76780185758514,0.0
LUNGx-CT007,126.0,278.19195046439631,286.11764705882354,0.0
LUNGx-CT007,127.0,236.97832817337462,317.82043343653254,0.0
LUNGx-CT007,128.0,273.43653250773997,64.198142414860683,0.0
LUNGx-CT007,128.0,338.42724458204339,309.89473684210526,0.0
LUNGx-CT007,129.0,184.66873065015483,105.41176470588238,0.0
LUNGx-CT007,129.0,236.97832817337462,119.67801857585141,0.0
LUNGx-CT007,129.0,238.56346749226009,340.0123839009288,0.0
LUNGx-CT007,129.0,278.19195046439631,370.13003095975233,0.0
LUNGx-CT007,132.0,259.17027863777093,355.8637770897833,0.0
LUNGx-CT007,132.0,309.89473684210526,105.41176470588238,0.0
LUNGx-CT007,133.0,148.21052631578948,259.17027863777093,0.0
LUNGx-CT007,133.0,275.02167182662544,113.3374613003096,0.0
LUNGx-CT007,133.0,309.89473684210526,319.40557275541801,0.0
LUNGx-CT007,133.0,357.44891640866877,133.94427244582045,0.0
LUNGx-CT007,134.0,189.42414860681117,298.79876160990716,0.0
LUNGx-CT007,134.0,259.17027863777093,366.95975232198145,0.0
LUNGx-CT007,134.0,351.10835913312695,83.219814241486091,0.0
LUNGx-CT007,137.0,208.44582043343655,306.72445820433438,0.0
LUNGx-CT007,137.0,224.29721362229105,114.92260061919507,0.0
LUNGx-CT007,137.0,306.72445820433438,106.99690402476782,0.0
LUNGx-CT007,138.0,151.38080495356039,249.65944272445824,0.0
LUNGx-CT007,139.0,210.03095975232202,294.04334365325082,0.0
LUNGx-CT007,139.0,225.88235294117646,298.79876160990716,0.0
LUNGx-CT007,139.0,265.51083591331269,333.67182662538704,0.0
LUNGx-CT007,139.0,273.43653250773997,309.89473684210526,0.0
LUNGx-CT007,139.0,281.36222910216719,135.52941176470588,0.0
LUNGx-CT007,141.0,262.34055727554181,308.30959752321985,0.0
LUNGx-CT007,142.0,251.24458204334366,352.69349845201242,0.0
LUNGx-CT007,142.0,273.43653250773997,113.3374613003096,0.0
LUNGx-CT007,142.0,294.04334365325082,298.79876160990716,0.0
LUNGx-CT007,143.0,236.97832817337462,119.67801857585141,0.0
LUNGx-CT007,143.0,248.07430340557278,365.37461300309599,0.0
LUNGx-CT007,144.0,156.13622291021673,262.34055727554181,0.0
LUNGx-CT007,144.0,195.76470588235298,92.730650154798781,0.0
LUNGx-CT007,146.0,229.0526315789474,311.47987616099073,0.0
LUNGx-CT007,147.0,240.14860681114556,121.26315789473685,0.0
LUNGx-CT007,147.0,300.38390092879257,113.3374613003096,0.0
LUNGx-CT007,148.0,154.55108359133129,232.22291021671828,0.0
LUNGx-CT007,148.0,168.81733746130033,238.56346749226009,0.0
LUNGx-CT007,149.0,275.02167182662544,122.84829721362232,0.0
LUNGx-CT007,149.0,351.10835913312695,86.390092879256969,0.0
LUNGx-CT007,150.0,301.96904024767804,308.30959752321985,0.0
LUNGx-CT007,150.0,306.72445820433438,137.11455108359135,0.0
LUNGx-CT007,151.0,198.93498452012386,116.5077399380805,0.0
LUNGx-CT007,151.0,240.14860681114556,311.47987616099073,0.0
LUNGx-CT007,151.0,251.24458204334366,122.84829721362232,0.0
LUNGx-CT007,151.0,287.702786377709,132.35913312693501,0.0
LUNGx-CT007,152.0,270.26625386996903,300.38390092879257,0.0
LUNGx-CT007,153.0,313.06501547987619,340.0123839009288,0.0
LUNGx-CT007,154.0,316.23529411764707,316.23529411764707,0.0
LUNGx-CT007,155.0,289.28792569659447,292.45820433436535,0.0
LUNGx-CT007,156.0,273.43653250773997,124.43343653250776,0.0
LUNGx-CT007,156.0,297.21362229102169,121.26315789473685,0.0
LUNGx-CT007,157.0,165.64705882352942,313.06501547987619,0.0
LUNGx-CT007,158.0,330.50154798761611,80.049535603715185,0.0
LUNGx-CT007,159.0,165.64705882352942,338.42724458204339,0.0
LUNGx-CT007,159.0,200.52012383900933,105.41176470588238,0.0
LUNGx-CT007,159.0,254.41486068111459,273.43653250773997,0.0
LUNGx-CT007,161.0,303.5541795665635,316.23529411764707,0.0
LUNGx-CT007,162.0,217.95665634674924,287.702786377709,0.0
LUNGx-CT007,162.0,254.41486068111459,313.06501547987619,0.0
LUNGx-CT007,162.0,343.18266253869973,89.560371517027875,0.0
LUNGx-CT007,163.0,184.66873065015483,233.80804953560374,0.0
LUNGx-CT007,163.0,238.56346749226009,324.16099071207435,0.0
LUNGx-CT007,163.0,273.43653250773997,284.53250773993813,0.0
LUNGx-CT007,163.0,300.38390092879257,336.84210526315792,0.0
LUNGx-CT007,165.0,192.59442724458205,240.14860681114556,0.0
LUNGx-CT007,165.0,216.37151702786377,124.43343653250776,0.0
LUNGx-CT007,165.0,313.06501547987619,116.5077399380805,0.0
LUNGx-CT007,165.0,324.16099071207435,301.96904024767804,0.0
LUNGx-CT007,166.0,267.09597523219816,72.123839009287934,0.0
LUNGx-CT007,166.0,333.67182662538704,298.79876160990716,0.0
LUNGx-CT007,167.0,200.52012383900933,244.9040247678019,0.0
LUNGx-CT007,168.0,322.57585139318888,110.16718266253872,0.0
LUNGx-CT007,169.0,208.44582043343655,249.65944272445824,0.0
LUNGx-CT007,170.0,308.30959752321985,309.89473684210526,0.0
LUNGx-CT007,171.0,257.58513931888547,289.28792569659447,0.0
LUNGx-CT007,172.0,222.71207430340559,257.58513931888547,0.0
LUNGx-CT007,172.0,340.0123839009288,89.560371517027875,0.0
LUNGx-CT007,173.0,316.23529411764707,87.975232198142436,0.0
LUNGx-CT007,174.0,191.00928792569664,198.93498452012386,0.0
LUNGx-CT007,174.0,235.39318885448921,282.94736842105266,0.0
LUNGx-CT007,175.0,213.2012383900929,127.60371517027866,0.0
LUNGx-CT007,176.0,219.54179566563471,108.58204334365325,0.0
LUNGx-CT007,176.0,311.47987616099073,113.3374613003096,0.0
LUNGx-CT007,176.0,325.74613003095976,303.5541795665635,0.0
LUNGx-CT007,177.0,192.59442724458205,206.86068111455108,0.0
LUNGx-CT007,177.0,332.08668730650157,303.5541795665635,0.0
LUNGx-CT007,178.0,243.31888544891643,290.87306501547988,0.0
LUNGx-CT007,179.0,202.10526315789474,110.16718266253872,0.0
LUNGx-CT007,179.0,208.44582043343655,248.07430340557278,0.0
LUNGx-CT007,179.0,357.44891640866877,99.071207430340564,0.0
LUNGx-CT007,182.0,171.98761609907123,244.9040247678019,0.0
LUNGx-CT007,182.0,243.31888544891643,316.23529411764707,0.0
LUNGx-CT007,183.0,202.10526315789474,221.12693498452012,0.0
LUNGx-CT007,183.0,294.04334365325082,84.80495356037153,0.0
LUNGx-CT007,184.0,203.69040247678021,224.29721362229105,0.0
LUNGx-CT007,184.0,205.27554179566567,229.0526315789474,0.0
LUNGx-CT007,184.0,206.86068111455108,203.69040247678021,0.0
LUNGx-CT007,184.0,210.03095975232202,127.60371517027866,0.0
LUNGx-CT007,184.0,219.54179566563471,249.65944272445824,0.0
LUNGx-CT007,184.0,300.38390092879257,316.23529411764707,0.0
LUNGx-CT007,185.0,171.98761609907123,270.26625386996903,0.0
LUNGx-CT007,186.0,198.93498452012386,114.92260061919507,0.0
LUNGx-CT007,186.0,222.71207430340559,124.43343653250776,0.0
LUNGx-CT007,187.0,232.22291021671828,273.43653250773997,0.0
LUNGx-CT007,187.0,246.48916408668731,111.75232198142416,0.0
LUNGx-CT007,188.0,210.03095975232202,214.78637770897836,0.0
LUNGx-CT007,188.0,268.68111455108362,114.92260061919507,0.0
LUNGx-CT007,189.0,214.78637770897836,232.22291021671828,0.0
LUNGx-CT007,190.0,295.62848297213623,87.975232198142436,0.0
LUNGx-CT007,191.0,232.22291021671828,256.0,0.0
LUNGx-CT007,191.0,294.04334365325082,202.10526315789474,0.0
LUNGx-CT007,192.0,268.68111455108362,313.06501547987619,0.0
LUNGx-CT007,192.0,301.96904024767804,217.95665634674924,0.0
LUNGx-CT007,193.0,225.88235294117646,297.21362229102169,0.0
LUNGx-CT007,193.0,303.5541795665635,127.60371517027866,0.0
LUNGx-CT007,193.0,320.99071207430342,325.74613003095976,0.0
LUNGx-CT007,193.0,335.25696594427245,301.96904024767804,0.0
LUNGx-CT007,196.0,232.22291021671828,248.07430340557278,0.0
LUNGx-CT007,197.0,303.5541795665635,83.219814241486091,0.0
LUNGx-CT007,198.0,243.31888544891643,290.87306501547988,0.0
LUNGx-CT007,199.0,249.65944272445824,100.65634674922603,0.0
LUNGx-CT007,200.0,259.17027863777093,300.38390092879257,0.0
LUNGx-CT007,202.0,206.86068111455108,124.43343653250776,0.0
LUNGx-CT007,204.0,227.46749226006193,126.01857585139319,0.0
LUNGx-CT007,205.0,298.79876160990716,122.84829721362232,0.0
LUNGx-CT007,208.0,278.19195046439631,305.13931888544892,0.0
LUNGx-CT007,208.0,317.82043343653254,89.560371517027875,0.0
LUNGx-CT007,210.0,213.2012383900929,135.52941176470588,0.0
LUNGx-CT007,211.0,287.702786377709,151.38080495356039,0.0
LUNGx-CT007,211.0,300.38390092879257,143.45510835913313,0.0
LUNGx-CT007,214.0,224.29721362229105,129.1888544891641,0.0
LUNGx-CT007,215.0,286.11764705882354,317.82043343653254,0.0
LUNGx-CT007,217.0,271.8513931888545,290.87306501547988,0.0
LUNGx-CT007,217.0,303.5541795665635,143.45510835913313,0.0
LUNGx-CT007,218.0,281.36222910216719,141.8699690402477,0.0
LUNGx-CT007,219.0,273.43653250773997,289.28792569659447,0.0
LUNGx-CT007,225.0,243.31888544891643,114.92260061919507,0.0
LUNGx-CT007,226.0,271.8513931888545,135.52941176470588,0.0
LUNGx-CT007,228.0,248.07430340557278,116.5077399380805,0.0
LUNGx-CT007,233.0,224.29721362229105,289.28792569659447,0.0
LUNGx-CT007,233.0,303.5541795665635,160.89164086687308,0.0
LUNGx-CT007,234.0,225.88235294117646,279.77708978328178,0.0
LUNGx-CT007,234.0,311.47987616099073,181.49845201238392,0.0
LUNGx-CT007,238.0,297.21362229102169,140.28482972136226,0.0
LUNGx-CT007,240.0,278.19195046439631,151.38080495356039,0.0
LUNGx-CT007,252.0,357.44891640866877,325.74613003095976,0.0
LUNGx-CT007,254.0,271.8513931888545,270.26625386996903,0.0
